Sponsor Name,Sponsor Number,Site Name,Site Number,SiteId,Claim Date,Claim Status,Site Classification,Site Type,Brk Type,Free Eligible Students,Rdc Eligible Students,Paid Eligible Students,Total Eligible Students,Total Milk Enrollment,Afterschool Snack Participation,ASP Jul,ASP Aug,ASP Sep,ASP Oct,ASP Nov,ASP Dec,ASP Jan,ASP Feb,ASP Mar,ASP Apr,ASP May,ASP Jun,SSO Snk Participation,Lunch Operating Days,ADP Lunch,Breakfast Operating Days,ADP SNB,ADP Brk,Snack Operating Days,ADP Low Snack,ADP High Snack,SSO Operating Days,ADP SSO Lunch,ADP SSO SNB,ADP SSO Brk,ADP SSO Snk,Milk Operating Days,ADP Milk,Free Lunches,Rdc Lunches,Paid Lunches,Total Lunches (No SSO),Free Breakfasts,Rdc Breakfasts,Paid Breakfasts,Total Brk (No SSO),Free Snack,Rdc Snack,Paid Snack,Total Snacks (No SSO),SSO Lunches,SSO Breakfasts,SSO Snack,Special Milk,Free Lunch Amt,Rdc Lunch Amt,Paid Lunch Amt,SSO Lunch Amt,Free Breakfast Amt,Rdc Breakfast Amt,Paid Breakfast Amt,SSO Breakfast Amt,Free Snack Amt,Rdc Snack Amt,Paid Snack Amt,SSO Snack Amt,Special Milk Amt,FFVP Amt,SubTotal,SSO Liquor Tax,NSLP Liquor Tax,Total Liquor Tax,Total Reimbursement,
WALLACE STEGNER ACADEMY,7K,WALLACE STEGNER ACADEMY, 7K-300,6153,1/1/2022,Paid,Charter School,Public,,396,97,237,730,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,20,473,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9466,2492,0,0,0.0000,0.0000,0.0000,43188.6250,0.0000,0.0000,0.0000,6491.6600,0.0000,0.0000,0.0000,0.0000,0.0000,8213.57,57893.8550,7572.8000,0.0000,7572.8000,65466.6550,
WALLACE STEGNER ACADEMY,7K,WALLACE STEGNER ACADEMY WEST VALLEY, 7K-305,6455,1/1/2022,Paid,Charter School,Public,,251,81,214,546,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,20,362,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249,2982,0,0,0.0000,0.0000,0.0000,33073.5625,0.0000,0.0000,0.0000,7768.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,40841.6725,5799.2000,0.0000,5799.2000,46640.8725,
WALLACE STEGNER ACADEMY,7K,WALLACE STEGNER ACADEMY, 7K-300,6153,2/1/2022,Paid,Charter School,Public,,392,90,226,708,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,19,492,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9345,2379,0,0,0.0000,0.0000,0.0000,42636.5625,0.0000,0.0000,0.0000,6197.2950,0.0000,0.0000,0.0000,0.0000,0.0000,4080.72,52914.5775,7943.2500,0.0000,7943.2500,60857.8275,
WALLACE STEGNER ACADEMY,7K,WALLACE STEGNER ACADEMY WEST VALLEY, 7K-305,6455,2/1/2022,Paid,Charter School,Public,,248,81,206,535,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,19,387,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7346,2671,0,0,0.0000,0.0000,0.0000,33516.1250,0.0000,0.0000,0.0000,6957.9550,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,40474.0800,6244.1000,0.0000,6244.1000,46718.1800,
WALLACE STEGNER ACADEMY,7K,WALLACE STEGNER ACADEMY, 7K-300,6153,3/1/2022,Paid,Charter School,Public,,383,88,221,692,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,23,494,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11360,3016,0,0,0.0000,0.0000,0.0000,51830.0000,0.0000,0.0000,0.0000,7856.6800,0.0000,0.0000,0.0000,0.0000,0.0000,3597.39,63284.0700,9088.0000,0.0000,9088.0000,72372.0700,
WALLACE STEGNER ACADEMY,7K,WALLACE STEGNER ACADEMY WEST VALLEY, 7K-305,6455,3/1/2022,Paid,Charter School,Public,,246,81,204,531,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,23,380,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8750,3174,0,0,0.0000,0.0000,0.0000,39921.8750,0.0000,0.0000,0.0000,8268.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,48190.1450,7000.0000,0.0000,7000.0000,55190.1450,
WALLACE STEGNER ACADEMY,7K,WALLACE STEGNER ACADEMY, 7K-300,6153,4/1/2022,Paid,Charter School,Public,,382,83,216,681,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,16,466,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7462,2114,0,0,0.0000,0.0000,0.0000,34045.3750,0.0000,0.0000,0.0000,5506.9700,0.0000,0.0000,0.0000,0.0000,0.0000,4878.77,44431.1150,5969.6000,0.0000,5969.6000,50400.7150,
WALLACE STEGNER ACADEMY,7K,WALLACE STEGNER ACADEMY WEST VALLEY, 7K-305,6455,4/1/2022,Paid,Charter School,Public,,237,79,198,514,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,16,376,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6009,2168,0,0,0.0000,0.0000,0.0000,27416.0625,0.0000,0.0000,0.0000,5647.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,33063.7025,4807.2000,0.0000,4807.2000,37870.9025,
WALLACE STEGNER ACADEMY,7K,WALLACE STEGNER ACADEMY, 7K-300,6153,5/1/2022,Paid,Charter School,Public,,376,81,214,671,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,20,507,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10138,2649,0,0,0.0000,0.0000,0.0000,46254.6250,0.0000,0.0000,0.0000,6900.6450,0.0000,0.0000,0.0000,0.0000,0.0000,9538.74,62694.0100,8110.4000,0.0000,8110.4000,70804.4100,
WALLACE STEGNER ACADEMY,7K,WALLACE STEGNER ACADEMY WEST VALLEY, 7K-305,6455,5/1/2022,Paid,Charter School,Public,,239,78,198,515,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,20,396,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7910,2851,0,0,0.0000,0.0000,0.0000,36089.3750,0.0000,0.0000,0.0000,7426.8550,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,43516.2300,6328.0000,0.0000,6328.0000,49844.2300,
WALLACE STEGNER ACADEMY,7K,WALLACE STEGNER ACADEMY, 7K-300,6153,6/1/2022,Paid,Charter School,Public,,0,0,0,0,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,19,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654,1654,0,0,0.0000,0.0000,0.0000,7546.3750,0.0000,0.0000,0.0000,4308.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,11855.0450,1323.2000,0.0000,1323.2000,13178.2450,
WALLACE STEGNER ACADEMY,7K,WALLACE STEGNER ACADEMY WEST VALLEY, 7K-305,6455,6/1/2022,Paid,Charter School,Public,,0,0,0,0,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,19,110,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2098,2098,0,0,0.0000,0.0000,0.0000,9572.1250,0.0000,0.0000,0.0000,5465.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,15037.4150,1678.4000,0.0000,1678.4000,16715.8150,
WASATCH ACADEMY,K8,WASATCH ACADEMY, K8-K81,1990,7/1/2021,Paid,Boarding School,Private - Non-Profit,,0,0,0,0,58,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.0000,0.00,77.0000,0.0000,0.0000,0.0000,77.0000,
WASATCH ACADEMY,K8,WASATCH ACADEMY, K8-K81,1990,8/1/2021,Paid,Boarding School,Private - Non-Profit,,0,0,0,0,186,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,13,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,187.0000,0.00,187.0000,0.0000,0.0000,0.0000,187.0000,
WASATCH ACADEMY,K8,WASATCH ACADEMY, K8-K81,1990,9/1/2021,Paid,Boarding School,Private - Non-Profit,,0,0,0,0,186,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,30,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,255.2000,0.00,255.2000,0.0000,0.0000,0.0000,255.2000,
WASATCH ACADEMY,K8,WASATCH ACADEMY, K8-K81,1990,11/1/2021,Paid,Boarding School,Private - Non-Profit,,0,0,0,0,205,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,22,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,187.0000,0.00,187.0000,0.0000,0.0000,0.0000,187.0000,
WASATCH ACADEMY,K8,WASATCH ACADEMY, K8-K81,1990,12/1/2021,Paid,Boarding School,Private - Non-Profit,,0,0,0,0,210,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,187.0000,0.00,187.0000,0.0000,0.0000,0.0000,187.0000,
WASATCH ACADEMY,K8,WASATCH ACADEMY, K8-K81,1990,1/1/2022,Paid,Boarding School,Private - Non-Profit,,0,0,0,0,210,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,22,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,253.0000,0.00,253.0000,0.0000,0.0000,0.0000,253.0000,
WASATCH ACADEMY,K8,WASATCH ACADEMY, K8-K81,1990,3/1/2022,Paid,Boarding School,Private - Non-Profit,,0,0,0,0,210,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,143.0000,0.00,143.0000,0.0000,0.0000,0.0000,143.0000,
WASATCH ACADEMY,K8,WASATCH ACADEMY, K8-K81,1990,4/1/2022,Paid,Boarding School,Private - Non-Profit,,0,0,0,0,210,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,198.0000,0.00,198.0000,0.0000,0.0000,0.0000,198.0000,
WASATCH ACADEMY,K8,WASATCH ACADEMY, K8-K81,1990,5/1/2022,Paid,Boarding School,Private - Non-Profit,,0,0,0,0,190,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,176.0000,0.00,176.0000,0.0000,0.0000,0.0000,176.0000,
WASATCH ACADEMY,K8,WASATCH ACADEMY, K8-K81,1990,6/1/2022,Paid,Boarding School,Private - Non-Profit,,0,0,0,0,35,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.0000,0.00,22.0000,0.0000,0.0000,0.0000,22.0000,
WASATCH PEAK ACADEMY,4B,WASATCH PEAK ACADEMY, 4B-100,5059,8/1/2021,Paid,Charter School,Public,,62,9,394,465,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,12,283,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3391,2001,0,0,0.0000,0.0000,0.0000,14640.6425,0.0000,0.0000,0.0000,4927.4625,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,19568.1050,2882.3500,0.0000,2882.3500,22450.4550,
WASATCH PEAK ACADEMY,4B,WASATCH PEAK ACADEMY, 4B-100,5059,9/1/2021,Paid,Charter School,Public,,62,9,393,464,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,20,281,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5612,3449,0,0,0.0000,0.0000,0.0000,24229.8100,0.0000,0.0000,0.0000,8493.1625,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,32722.9725,4770.2000,0.0000,4770.2000,37493.1725,
WASATCH PEAK ACADEMY,4B,WASATCH PEAK ACADEMY, 4B-100,5059,10/1/2021,Paid,Charter School,Public,,56,6,407,469,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,18,293,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5274,3020,0,0,0.0000,0.0000,0.0000,22770.4950,0.0000,0.0000,0.0000,7436.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,30207.2450,4482.9000,0.0000,4482.9000,34690.1450,
WASATCH PEAK ACADEMY,4B,WASATCH PEAK ACADEMY, 4B-100,5059,11/1/2021,Paid,Charter School,Public,,56,6,400,462,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,17,276,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4686,2647,0,0,0.0000,0.0000,0.0000,20231.8050,0.0000,0.0000,0.0000,6518.2375,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,26750.0425,3983.1000,0.0000,3983.1000,30733.1425,
WASATCH PEAK ACADEMY,4B,WASATCH PEAK ACADEMY, 4B-100,5059,12/1/2021,Paid,Charter School,Public,,57,6,395,458,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,13,300,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3897,1789,0,0,0.0000,0.0000,0.0000,16825.2975,0.0000,0.0000,0.0000,4405.4125,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,21230.7100,3312.4500,0.0000,3312.4500,24543.1600,
WASATCH PEAK ACADEMY,4B,WASATCH PEAK ACADEMY, 4B-100,5059,1/1/2022,Paid,Charter School,Public,,56,6,386,448,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,19,287,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5454,3020,0,0,0.0000,0.0000,0.0000,24883.8750,0.0000,0.0000,0.0000,7867.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,32750.9750,4363.2000,0.0000,4363.2000,37114.1750,
WASATCH PEAK ACADEMY,4B,WASATCH PEAK ACADEMY, 4B-100,5059,2/1/2022,Paid,Charter School,Public,,55,6,386,447,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,18,302,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5428,3165,0,0,0.0000,0.0000,0.0000,24765.2500,0.0000,0.0000,0.0000,8244.8250,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,33010.0750,4613.8000,0.0000,4613.8000,37623.8750,
WASATCH PEAK ACADEMY,4B,WASATCH PEAK ACADEMY, 4B-100,5059,3/1/2022,Paid,Charter School,Public,,56,6,383,445,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,22,301,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6629,3986,0,0,0.0000,0.0000,0.0000,30244.8125,0.0000,0.0000,0.0000,10383.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,40628.3425,5303.2000,0.0000,5303.2000,45931.5425,
WASATCH PEAK ACADEMY,4B,WASATCH PEAK ACADEMY, 4B-100,5059,4/1/2022,Paid,Charter School,Public,,61,9,375,445,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,16,298,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4764,2413,0,0,0.0000,0.0000,0.0000,21735.7500,0.0000,0.0000,0.0000,6285.8650,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,28021.6150,3811.2000,0.0000,3811.2000,31832.8150,
WASATCH PEAK ACADEMY,4B,WASATCH PEAK ACADEMY, 4B-100,5059,5/1/2022,Paid,Charter School,Public,,61,9,374,444,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,19,299,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5672,2718,0,0,0.0000,0.0000,0.0000,25878.5000,0.0000,0.0000,0.0000,7080.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,32958.8900,4537.6000,0.0000,4537.6000,37496.4900,
WASATCH SCHOOL DISTRICT,32,HEBER VALLEY ELEMENTARY, 32-106,1764,7/1/2021,Paid,Regular School,Public,,0,0,0,0,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,16,283,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4534,123,0,0,0.0000,0.0000,0.0000,19575.5450,0.0000,0.0000,0.0000,302.8875,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,19878.4325,3853.9000,0.0000,3853.9000,23732.3325,
WASATCH SCHOOL DISTRICT,32,MIDWAY ELEMENTARY, 32-108,1765,7/1/2021,Paid,Regular School,Public,,0,0,0,0,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,16,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2266,0,0,0,0.0000,0.0000,0.0000,9783.4550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,9783.4550,1926.1000,0.0000,1926.1000,11709.5550,
WASATCH SCHOOL DISTRICT,32,TIMPANOGOS MIDDLE SCHOOL, 32-314,6064,7/1/2021,Paid,Regular School,Public,,0,0,0,0,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,16,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6635,0,0,0,0.0000,0.0000,0.0000,28646.6125,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,28646.6125,5639.7500,0.0000,5639.7500,34286.3625,
WASATCH SCHOOL DISTRICT,32,DANIELS CANYON ELEMENTARY, 32-116,6063,8/1/2021,Paid,Regular School,Public,,124,47,426,597,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,12,353,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4241,755,0,0,0.0000,0.0000,0.0000,18310.5175,0.0000,0.0000,0.0000,1859.1875,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,20169.7050,3604.8500,0.0000,3604.8500,23774.5550,
WASATCH SCHOOL DISTRICT,32,HEBER VALLEY ELEMENTARY, 32-106,1764,8/1/2021,Paid,Regular School,Public,,217,58,258,533,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,12,350,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4198,918,0,0,0.0000,0.0000,0.0000,18124.8650,0.0000,0.0000,0.0000,2260.5750,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,20385.4400,3568.3000,0.0000,3568.3000,23953.7400,
WASATCH SCHOOL DISTRICT,32,J.R. SMITH ELEMENTARY, 32-110,1766,8/1/2021,Paid,Regular School,Public,,195,39,448,682,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,12,391,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4696,735,0,0,0.0000,0.0000,0.0000,20274.9800,0.0000,0.0000,0.0000,1809.9375,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,22084.9175,3991.6000,0.0000,3991.6000,26076.5175,
WASATCH SCHOOL DISTRICT,32,MIDWAY ELEMENTARY, 32-108,1765,8/1/2021,Paid,Regular School,Public,,110,7,575,692,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,12,386,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4632,802,0,0,0.0000,0.0000,0.0000,19998.6600,0.0000,0.0000,0.0000,1974.9250,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,21973.5850,3937.2000,0.0000,3937.2000,25910.7850,
WASATCH SCHOOL DISTRICT,32,OLD MILL ELEMENTARY, 32-114,1767,8/1/2021,Paid,Regular School,Public,,85,29,718,832,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,12,476,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5708,1043,0,0,0.0000,0.0000,0.0000,24644.2900,0.0000,0.0000,0.0000,2568.3875,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,27212.6775,4851.8000,0.0000,4851.8000,32064.4775,
WASATCH SCHOOL DISTRICT,32,ROCKY MOUNTAIN MIDDLE SCHOOL, 32-310,1768,8/1/2021,Paid,Regular School,Public,,177,31,561,769,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,12,511,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6126,513,0,0,0.0000,0.0000,0.0000,26449.0050,0.0000,0.0000,0.0000,1263.2625,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,27712.2675,5207.1000,0.0000,5207.1000,32919.3675,
WASATCH SCHOOL DISTRICT,32,TIMPANOGOS MIDDLE SCHOOL, 32-314,6064,8/1/2021,Paid,Regular School,Public,,161,41,797,999,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,12,730,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8758,904,0,0,0.0000,0.0000,0.0000,37812.6650,0.0000,0.0000,0.0000,2226.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,40038.7650,7444.3000,0.0000,7444.3000,47483.0650,
WASATCH SCHOOL DISTRICT,32,WASATCH HIGH, 32-704,1770,8/1/2021,Paid,Regular School,Public,,395,98,2036,2529,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,12,924,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11087,1523,0,0,0.0000,0.0000,0.0000,47868.1225,0.0000,0.0000,0.0000,3750.3875,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,51618.5100,9423.9500,0.0000,9423.9500,61042.4600,
WASATCH SCHOOL DISTRICT,32,DANIELS CANYON ELEMENTARY, 32-116,6063,9/1/2021,Paid,Regular School,Public,,97,37,463,597,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,21,403,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8457,2715,0,0,0.0000,0.0000,0.0000,36513.0975,0.0000,0.0000,0.0000,6685.6875,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,43198.7850,7188.4500,0.0000,7188.4500,50387.2350,
WASATCH SCHOOL DISTRICT,32,HEBER VALLEY ELEMENTARY, 32-106,1764,9/1/2021,Paid,Regular School,Public,,152,49,414,615,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,21,393,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8248,2890,0,0,0.0000,0.0000,0.0000,35610.7400,0.0000,0.0000,0.0000,7116.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,42727.3650,7010.8000,0.0000,7010.8000,49738.1650,
WASATCH SCHOOL DISTRICT,32,J.R. SMITH ELEMENTARY, 32-110,1766,9/1/2021,Paid,Regular School,Public,,156,24,509,689,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,21,430,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9032,2601,0,0,0.0000,0.0000,0.0000,38995.6600,0.0000,0.0000,0.0000,6404.9625,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,45400.6225,7677.2000,0.0000,7677.2000,53077.8225,
WASATCH SCHOOL DISTRICT,32,MIDWAY ELEMENTARY, 32-108,1765,9/1/2021,Paid,Regular School,Public,,60,10,621,691,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,21,440,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9240,2562,0,0,0.0000,0.0000,0.0000,39893.7000,0.0000,0.0000,0.0000,6308.9250,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,46202.6250,7854.0000,0.0000,7854.0000,54056.6250,
WASATCH SCHOOL DISTRICT,32,OLD MILL ELEMENTARY, 32-114,1767,9/1/2021,Paid,Regular School,Public,,60,15,761,836,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,21,525,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11033,3001,0,0,0.0000,0.0000,0.0000,47634.9775,0.0000,0.0000,0.0000,7389.9625,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,55024.9400,9378.0500,0.0000,9378.0500,64402.9900,
WASATCH SCHOOL DISTRICT,32,ROCKY MOUNTAIN MIDDLE SCHOOL, 32-310,1768,9/1/2021,Paid,Regular School,Public,,125,14,623,762,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,21,541,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11360,1726,0,0,0.0000,0.0000,0.0000,49046.8000,0.0000,0.0000,0.0000,4250.2750,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,53297.0750,9656.0000,0.0000,9656.0000,62953.0750,
